# TypeTokenRatio, GuiraudsIndex, Yule's_K, HapaxLegonema, AdvancedGuiraud, Avaliacao
1.08491,9.88455,18.14745,106.00000,3.17052,550.00000
1.11765,7.80013,31.16343,68.00000,3.78536,150.00000
1.23894,9.55024,40.81633,113.00000,3.04256,200.00000
1.15254,10.11842,28.11419,118.00000,4.11597,300.00000
1.14000,9.36586,24.62296,100.00000,4.40195,300.00000
1.20183,9.52337,36.12843,109.00000,3.58219,450.00000
1.26415,9.15701,51.23636,106.00000,4.14657,800.00000
1.30303,8.71646,50.47774,99.00000,3.25767,700.00000
1.12162,8.12256,29.03179,74.00000,2.19529,650.00000
1.15455,9.76092,26.04005,110.00000,4.08184,250.00000
1.43434,8.30790,83.31680,99.00000,2.43363,500.00000
1.02913,10.00424,5.33998,103.00000,4.46791,500.00000
1.27451,6.32577,279.28994,51.00000,2.85280,300.00000
1.20370,9.47223,33.13609,108.00000,3.42053,1000.00000
1.16854,8.72717,38.83136,89.00000,2.84368,400.00000
1.10000,9.53463,18.18182,100.00000,2.86039,450.00000
1.11236,8.94484,40.81216,89.00000,3.31662,200.00000
1.22314,9.94614,31.95763,121.00000,3.12358,600.00000
1.20561,9.42082,45.67033,107.00000,2.37722,150.00000
1.10000,7.38549,55.09642,60.00000,3.81584,250.00000
1.24000,7.77714,57.81015,75.00000,2.28129,200.00000
1.20000,8.66025,46.29630,90.00000,3.46410,250.00000
1.29605,10.82955,39.68152,152.00000,3.84734,700.00000
1.19512,5.85714,74.96876,41.00000,2.28571,200.00000
1.18182,8.62911,35.13314,88.00000,3.43203,500.00000
1.21176,8.37530,64.09652,85.00000,2.95599,600.00000
1.13000,9.40721,23.49440,100.00000,3.48067,400.00000
1.21154,6.55138,105.82011,52.00000,3.02372,150.00000
1.07463,7.89603,23.14815,67.00000,2.12132,0.00000
1.25000,8.39047,69.42149,88.00000,3.33712,400.00000
1.07447,9.35335,13.72414,94.00000,3.68164,400.00000
1.21591,8.50728,50.65945,88.00000,3.57693,1000.00000
1.11905,8.66394,29.42508,84.00000,3.09426,200.00000
1.09589,8.16165,21.87500,73.00000,3.68951,50.00000
1.19672,10.09679,36.59223,122.00000,4.13803,650.00000
1.15217,10.94411,20.56881,138.00000,4.44109,250.00000
1.15596,9.71049,37.79289,109.00000,4.89979,850.00000
1.11881,9.50128,26.62699,101.00000,3.38660,600.00000
1.21875,8.87520,45.29184,96.00000,3.60555,600.00000
1.28571,9.03696,102.05761,105.00000,4.81971,750.00000
1.21296,9.43600,38.45930,108.00000,4.01904,600.00000
1.33871,6.80538,89.99855,62.00000,1.31717,750.00000
1.06122,9.60969,12.94379,98.00000,3.72621,400.00000
1.20192,9.30204,37.12000,104.00000,2.86217,350.00000
1.12598,10.62027,21.51694,127.00000,4.18121,450.00000
1.41000,8.42152,81.48483,100.00000,2.18959,950.00000
1.15686,9.38986,30.16375,102.00000,4.23464,0.00000
1.10989,9.05484,19.60592,91.00000,3.18412,350.00000
1.54255,7.80628,103.68609,94.00000,2.65746,750.00000
1.19672,7.13951,52.54269,61.00000,2.69195,350.00000
1.27103,9.17517,49.74048,107.00000,2.82973,550.00000
1.17901,11.72191,28.50799,162.00000,5.49917,650.00000
1.23457,8.10000,70.00000,81.00000,2.70000,450.00000
1.06250,8.67722,16.60900,80.00000,3.36242,450.00000
1.14876,10.26309,35.19487,121.00000,3.56239,450.00000
1.46739,7.91810,161.31687,92.00000,2.15166,650.00000
1.05755,11.46453,7.40432,139.00000,3.95897,650.00000
1.12195,12.09024,19.49433,164.00000,6.11884,600.00000
1.14286,9.58514,43.05556,105.00000,3.46891,800.00000
1.28070,6.67135,90.07318,57.00000,1.52153,400.00000
1.31250,8.55236,64.24792,96.00000,2.13809,950.00000
1.14433,9.20683,48.69735,97.00000,4.84071,850.00000
1.13830,9.08732,27.95004,94.00000,5.12370,800.00000
1.21505,8.74870,46.98880,93.00000,3.48067,600.00000
1.13793,7.13931,45.91368,58.00000,1.84637,100.00000
1.18095,9.42928,36.42040,105.00000,3.77171,500.00000
1.11340,9.33383,29.14952,97.00000,4.71503,650.00000
1.23894,9.55024,39.79592,113.00000,2.95804,200.00000
1.27679,9.36591,65.52888,112.00000,3.93034,500.00000
1.18557,9.04530,46.88091,97.00000,3.63677,600.00000
1.19048,9.39149,32.00000,105.00000,3.30938,450.00000
1.10000,8.52803,23.24380,80.00000,2.66501,400.00000
1.20419,12.59417,24.95274,191.00000,4.22004,500.00000
1.14384,11.29782,22.94812,146.00000,3.01791,700.00000
1.22018,9.45150,38.44197,109.00000,3.55515,300.00000
1.14815,9.69869,23.41311,108.00000,3.23290,650.00000
1.11579,9.22722,23.13991,95.00000,2.81673,600.00000
1.11321,6.90001,51.70928,53.00000,2.34340,250.00000
1.23913,8.61659,47.70699,92.00000,3.37171,100.00000
1.19355,8.82717,53.56708,93.00000,3.32205,700.00000
1.12000,10.56443,24.48980,125.00000,5.83156,550.00000
1.27711,8.06167,58.73977,83.00000,3.30237,900.00000
1.25000,6.69328,81.63265,56.00000,2.50998,450.00000
1.12281,7.12500,34.17969,57.00000,2.75000,0.00000
1.28571,8.41295,62.82417,91.00000,3.23575,650.00000
1.11404,10.11586,23.56005,114.00000,3.99310,750.00000
1.32075,8.95864,44.89796,106.00000,2.95804,500.00000
1.30476,8.97076,44.75465,105.00000,3.24656,300.00000
1.12987,8.25527,34.35064,77.00000,3.53797,250.00000
1.39583,5.86413,138.11539,48.00000,1.95471,150.00000
1.15217,8.93583,37.37985,92.00000,3.10811,400.00000
1.17722,8.19192,46.24812,79.00000,3.21455,400.00000
1.11111,7.52994,36.73469,63.00000,2.86855,400.00000
1.25000,10.11929,43.75000,128.00000,3.63662,700.00000
1.25000,8.00000,70.00000,80.00000,3.10000,500.00000
1.28723,8.54545,53.27505,94.00000,3.00000,300.00000
1.12987,8.25527,39.63535,77.00000,3.85961,250.00000
1.13274,9.98788,23.19336,113.00000,3.44715,750.00000
1.07947,11.82723,9.78584,151.00000,5.24785,550.00000
1.06522,6.57143,24.98959,46.00000,3.57143,150.00000
1.14815,8.39931,32.37368,81.00000,3.94042,550.00000
1.14103,8.26798,35.34907,78.00000,3.07399,350.00000
1.31313,8.68287,72.18935,99.00000,4.29758,550.00000
1.31496,9.82756,59.52168,127.00000,3.55959,700.00000
1.16842,9.01700,35.71139,95.00000,3.32205,650.00000
1.07692,7.76899,20.40816,65.00000,2.74903,250.00000
1.13380,11.19117,20.06095,142.00000,4.57104,450.00000
1.19540,8.53105,62.86982,87.00000,3.82426,650.00000
1.16471,8.54282,51.01520,85.00000,3.71864,0.00000
1.10959,8.11111,24.38653,73.00000,2.55556,400.00000
1.17219,11.34986,25.53545,151.00000,5.56218,850.00000
1.13223,10.33773,31.96761,121.00000,3.93005,1000.00000
1.14103,8.26798,35.34907,78.00000,2.64999,250.00000
1.12903,10.47991,19.38776,124.00000,4.31029,350.00000
1.15493,7.84064,38.66746,71.00000,3.75467,750.00000
1.18519,9.54594,35.40039,108.00000,3.53553,400.00000
1.14130,8.97828,27.21088,92.00000,3.51324,500.00000
1.06329,8.61961,14.17234,79.00000,2.94594,250.00000
1.16058,10.86481,29.27099,137.00000,5.70997,850.00000
1.15672,10.76314,21.64412,134.00000,3.77513,700.00000
1.10667,8.23232,34.83815,75.00000,2.74411,600.00000
1.14458,8.51562,42.10526,83.00000,3.38573,250.00000
1.08491,9.88455,13.61059,106.00000,4.94228,900.00000
1.31183,8.41982,77.93604,93.00000,2.98768,650.00000
1.14634,11.96093,21.50294,164.00000,4.44888,600.00000
1.12676,7.93804,34.37500,71.00000,2.90689,850.00000
1.20690,8.49033,48.97959,87.00000,2.92770,250.00000
1.06154,7.82508,21.00399,65.00000,3.00965,400.00000
1.16667,6.41427,76.53061,48.00000,2.67261,350.00000
1.21429,8.31724,48.05844,84.00000,2.67340,450.00000
1.23729,6.90543,67.55489,59.00000,2.34082,0.00000
1.24286,10.61337,39.63535,140.00000,4.24535,900.00000
1.20354,9.68967,67.04152,113.00000,4.11597,500.00000
1.27000,8.87357,53.32011,100.00000,4.25931,450.00000
1.33036,9.17540,58.55592,112.00000,3.44077,950.00000
1.11628,8.77734,23.87153,86.00000,2.75568,400.00000
1.35849,8.83333,94.52160,106.00000,3.33333,750.00000
1.32919,11.00573,42.36178,161.00000,3.34957,650.00000
1.30000,8.77058,84.02367,100.00000,3.24511,950.00000
1.21818,9.50255,38.98418,110.00000,2.15967,600.00000
1.18644,9.97282,27.55102,118.00000,2.95804,550.00000
1.17143,10.93216,23.79536,140.00000,4.37287,450.00000
1.17910,7.53809,44.86461,67.00000,2.92523,650.00000
1.13710,10.44268,20.11971,124.00000,5.22134,450.00000
1.03614,8.95012,8.11249,83.00000,3.34282,600.00000
1.12500,7.54247,38.58025,64.00000,3.18198,400.00000
1.16438,7.91796,41.52249,73.00000,2.49470,500.00000
1.08861,8.51879,21.63332,79.00000,2.26449,350.00000
1.28704,9.16044,48.65173,108.00000,2.71420,750.00000
1.30392,8.84452,59.92425,102.00000,3.03488,500.00000
1.15882,12.11200,23.19050,170.00000,5.62852,600.00000
1.18987,8.14823,52.05976,79.00000,2.37227,550.00000
1.26429,10.52304,40.21833,140.00000,3.38241,1000.00000
1.04950,9.80999,10.67996,101.00000,3.49663,250.00000
1.08800,10.71866,16.21972,125.00000,4.20172,0.00000
1.09091,8.40139,22.67574,77.00000,3.27327,600.00000
1.07447,9.35335,19.60592,94.00000,3.88065,250.00000
1.20000,10.40833,42.73504,130.00000,4.08327,750.00000
1.38542,8.32426,63.31619,96.00000,2.42791,750.00000
1.14103,8.26798,35.34907,78.00000,2.75599,150.00000
1.07576,7.83276,19.83733,66.00000,3.32299,350.00000
1.18881,10.96760,26.98962,143.00000,4.52509,650.00000
1.47273,8.64242,124.98095,110.00000,3.92837,450.00000
1.10112,8.99036,24.98959,89.00000,4.34366,400.00000
1.16038,9.55770,30.40518,106.00000,4.05751,700.00000
1.16162,9.23180,34.78261,99.00000,4.10302,1000.00000
1.29167,7.46605,78.62181,72.00000,2.48868,250.00000
1.14516,7.35805,47.60960,62.00000,2.01753,400.00000
1.16102,10.08142,29.83643,118.00000,2.73394,850.00000
1.11111,8.04984,31.25000,72.00000,3.91312,550.00000
1.14141,9.31314,32.89216,99.00000,3.57474,250.00000
1.32773,9.46713,66.49575,119.00000,3.02312,300.00000
1.16854,8.72717,31.43491,89.00000,2.35339,500.00000
1.22857,7.54829,43.26663,70.00000,2.80365,400.00000
1.10753,9.16356,37.70384,93.00000,4.23692,400.00000
1.10638,9.21746,18.49112,94.00000,4.70679,250.00000
1.29752,9.65685,45.43795,121.00000,3.03273,550.00000
1.17333,7.99503,49.07025,75.00000,2.23861,250.00000
1.22973,7.75731,62.79435,74.00000,2.72554,400.00000
1.20833,8.91338,52.02140,96.00000,3.15682,500.00000
1.15294,8.58630,41.64931,85.00000,2.82843,800.00000
1.12766,6.45595,42.71983,47.00000,3.02193,250.00000
1.13393,9.93839,26.04005,112.00000,2.92828,500.00000
1.16058,10.86481,36.39097,137.00000,6.10650,250.00000
1.31148,9.64495,70.31250,122.00000,3.87379,300.00000
1.15942,10.90986,21.87500,138.00000,4.03190,300.00000
1.32117,10.18313,43.95470,137.00000,3.71647,500.00000
1.23423,9.48337,39.42671,111.00000,3.41743,700.00000
1.20455,8.54732,46.27981,88.00000,3.98227,600.00000
1.20213,8.84278,46.98880,94.00000,3.66881,500.00000
1.17730,10.94372,35.56394,141.00000,6.28682,700.00000
1.30392,8.84452,80.27588,102.00000,3.46844,500.00000
1.34831,8.12455,101.38889,89.00000,2.55604,600.00000
1.18487,10.02161,32.19154,119.00000,3.28439,600.00000
1.19091,9.61074,37.29386,110.00000,3.32008,650.00000
1.17460,7.32360,69.39372,63.00000,2.90619,150.00000
1.23469,8.90909,64.20326,98.00000,3.45455,600.00000
1.16484,8.83870,46.27981,91.00000,3.01099,400.00000
1.28037,9.14163,51.14817,107.00000,2.81938,550.00000
1.15625,11.76343,19.28415,160.00000,3.89664,900.00000
1.33824,7.12834,74.87018,68.00000,2.09657,250.00000
1.20000,8.89757,36.93444,95.00000,3.09073,200.00000
1.16190,9.50625,33.59312,105.00000,3.89304,1000.00000
1.16822,9.57037,25.60000,107.00000,3.13050,300.00000
1.01010,9.90000,2.00000,99.00000,3.80000,800.00000
1.17391,7.66667,39.62811,69.00000,3.77778,550.00000
1.16438,7.91796,44.29066,73.00000,1.95237,400.00000
1.17333,7.99503,49.07025,75.00000,3.41121,350.00000
1.14894,9.04515,27.43484,94.00000,3.56033,600.00000
1.09901,9.58650,22.72543,101.00000,3.98646,800.00000
1.20000,9.57427,43.61800,110.00000,3.30748,500.00000
1.37719,9.09819,68.96832,114.00000,3.27216,650.00000
1.24242,8.92653,56.84447,99.00000,3.33618,600.00000
1.21212,9.03742,45.83333,99.00000,3.65148,350.00000
1.12346,12.00824,16.30238,162.00000,4.74400,300.00000
1.16216,9.77301,30.04627,111.00000,3.52180,150.00000
1.16000,8.04084,42.27771,75.00000,3.43076,600.00000
1.18056,7.80950,49.82699,72.00000,2.60317,650.00000
1.23656,8.67229,43.85633,93.00000,2.89076,450.00000
1.11881,9.50128,29.75957,101.00000,2.25773,150.00000
1.19318,8.58792,47.16553,88.00000,3.41565,400.00000
1.35135,9.06311,66.66667,111.00000,3.75588,400.00000
1.10526,8.29228,22.67574,76.00000,2.50951,600.00000
1.14019,9.68732,25.53077,107.00000,4.16464,700.00000
1.17333,7.99503,51.65289,75.00000,3.19801,0.00000
1.16049,8.35451,43.00589,81.00000,2.68170,0.00000
1.10000,12.06045,12.26756,160.00000,4.44729,900.00000
1.14062,7.49063,41.28354,64.00000,2.57491,300.00000
1.13699,8.01279,40.64451,73.00000,2.41481,300.00000
1.10687,10.87896,19.97622,131.00000,4.65055,650.00000
1.11765,9.55318,27.70083,102.00000,3.65268,250.00000
1.18919,7.88843,56.81818,74.00000,2.98481,200.00000
1.08333,8.80559,16.90617,84.00000,2.93520,750.00000
1.18243,11.18775,26.77551,148.00000,4.45998,900.00000
1.23171,8.15930,56.85717,82.00000,2.48759,750.00000
1.25806,7.02012,69.03353,62.00000,2.49101,300.00000
1.15854,8.41302,44.32133,82.00000,4.20651,350.00000
1.11842,8.24336,41.52249,76.00000,3.25396,400.00000
1.16667,10.39230,37.02161,126.00000,3.05171,550.00000
1.18056,7.80950,52.59516,72.00000,3.14549,750.00000
1.18182,11.41524,28.37822,154.00000,4.66987,850.00000
1.08108,10.13287,20.83333,111.00000,4.74693,200.00000
1.26374,8.48579,68.05293,91.00000,2.33126,350.00000
1.34524,7.90206,67.35061,84.00000,3.19845,300.00000
1.23750,8.04030,59.17763,80.00000,1.70856,750.00000
1.17284,8.31042,46.53740,81.00000,3.18053,500.00000
1.34066,8.23875,68.52997,91.00000,2.26339,300.00000
1.17647,9.31128,29.16667,102.00000,3.46891,700.00000
1.07812,7.70469,21.00399,64.00000,2.16695,350.00000
1.17757,9.53232,31.49408,107.00000,4.00892,350.00000
1.05042,10.64368,7.68000,119.00000,3.84604,350.00000
1.25000,6.44981,94.67456,52.00000,2.23263,300.00000
1.46835,7.33497,124.85137,79.00000,2.59973,400.00000
1.13235,7.74932,33.73250,68.00000,2.05129,400.00000
1.12698,7.47672,43.64213,63.00000,2.72960,250.00000
1.10588,8.76708,27.16161,85.00000,2.57855,500.00000
1.20000,10.00000,38.58025,120.00000,3.50000,700.00000
1.11111,8.53815,39.50617,81.00000,3.37310,400.00000
1.12245,6.60716,59.50413,49.00000,2.29228,250.00000
1.14765,11.39431,21.88708,149.00000,4.05301,400.00000
1.08271,11.08333,11.57407,133.00000,5.83333,600.00000
1.08791,9.14584,18.36547,91.00000,4.72368,600.00000
1.38636,7.96715,76.59231,88.00000,2.98768,200.00000
1.20455,10.46828,35.59986,132.00000,4.59970,900.00000
1.10714,8.71039,23.12406,84.00000,4.45889,600.00000
1.14388,11.02342,24.52435,139.00000,4.52039,450.00000
1.07692,4.91354,51.02041,26.00000,2.26779,0.00000
1.17730,10.94372,34.11235,141.00000,4.81213,550.00000
1.16667,8.78310,30.83900,90.00000,2.34216,200.00000
1.13483,8.85583,23.52711,89.00000,3.08462,400.00000
1.18182,7.47303,52.59698,66.00000,2.60424,300.00000
1.29333,7.61510,68.01998,75.00000,2.23376,0.00000
1.14925,7.63536,37.10575,67.00000,2.39317,300.00000
1.11765,10.31861,27.13551,119.00000,3.55515,700.00000
1.06897,5.20855,41.62331,29.00000,2.33487,0.00000
1.20325,10.11054,31.04456,123.00000,5.09637,600.00000
1.20690,9.80379,40.81633,116.00000,3.04256,650.00000
1.30000,8.32050,62.82417,90.00000,3.05085,500.00000
1.10417,9.32434,24.91990,96.00000,3.78801,500.00000
1.07778,9.13812,14.87937,90.00000,4.16292,250.00000
1.18033,7.18892,65.58642,61.00000,2.82843,500.00000
1.17391,8.85270,29.14952,92.00000,2.69430,1000.00000
1.08850,10.18887,13.21964,113.00000,4.77885,350.00000
1.21429,8.31724,49.98078,84.00000,3.96059,400.00000
1.12000,8.18317,36.84807,75.00000,2.61861,300.00000
1.12500,9.97775,18.89645,112.00000,3.02896,750.00000
1.27660,8.58099,51.38889,94.00000,3.74277,600.00000
1.20139,10.94812,27.39818,144.00000,4.94186,600.00000
1.13393,9.93839,29.76006,112.00000,4.52552,750.00000
1.05063,8.67138,11.61272,79.00000,2.74411,100.00000
1.15254,7.15480,38.92734,59.00000,3.51677,350.00000
1.05208,9.55236,11.76355,96.00000,4.67667,500.00000
1.21333,7.86214,60.37918,75.00000,3.56417,550.00000
1.15278,7.90303,40.64451,72.00000,2.52458,350.00000
1.05952,8.90398,17.67454,84.00000,4.34599,650.00000
1.19231,10.44185,32.46618,130.00000,2.73095,750.00000
1.19444,7.76396,56.78745,72.00000,3.23498,300.00000
1.27835,8.71086,76.74298,97.00000,3.50230,350.00000
1.13600,10.48977,25.78853,125.00000,3.77632,450.00000
1.29730,7.55259,141.05903,74.00000,2.44949,500.00000
1.17164,10.69436,23.53037,134.00000,5.58661,700.00000
1.17021,8.96255,31.40496,94.00000,3.71850,450.00000
1.46739,7.91810,105.34979,92.00000,2.49592,500.00000
1.22581,8.71025,49.24592,93.00000,3.93366,300.00000
1.34286,7.21995,122.22725,70.00000,1.95970,250.00000
1.18857,12.13407,20.80251,175.00000,5.33899,550.00000
1.12245,6.60716,46.28099,49.00000,2.83164,300.00000
1.27679,9.36591,44.01193,112.00000,2.67597,600.00000
1.25000,8.94427,56.32000,100.00000,3.93548,650.00000
1.29070,8.16276,77.91575,86.00000,3.03731,400.00000
1.07246,11.34353,11.86998,138.00000,6.74036,700.00000
1.24000,7.77714,55.49775,75.00000,1.97021,100.00000
1.16190,9.50625,30.90567,105.00000,3.25929,800.00000
1.19531,10.34819,44.42736,128.00000,6.38677,400.00000
1.10638,6.51773,36.98225,47.00000,2.21880,50.00000
1.18243,11.18775,24.81633,148.00000,4.15761,1000.00000
1.15476,8.52891,34.00999,84.00000,3.65525,500.00000
1.45570,7.36679,120.98299,79.00000,2.42451,300.00000
1.18254,10.32232,29.72839,126.00000,4.34193,750.00000
1.35714,5.56304,110.80332,42.00000,1.85435,150.00000
1.13846,7.55610,43.82761,65.00000,2.32495,500.00000
1.39370,9.54590,70.86086,127.00000,4.66021,500.00000
1.36000,6.06339,121.10727,50.00000,2.18282,100.00000
1.19767,8.47383,43.35941,86.00000,3.05452,400.00000
1.17949,8.13206,59.07372,78.00000,3.44049,300.00000
1.03846,10.00740,6.85871,104.00000,5.09993,350.00000
1.28111,13.01480,36.23001,217.00000,5.27789,450.00000
1.23944,7.56863,61.98347,71.00000,2.66501,700.00000
1.13462,9.57398,24.41827,104.00000,3.03790,650.00000
1.21839,8.45019,39.15984,87.00000,2.23396,650.00000
1.11189,11.34064,15.03105,143.00000,5.70997,750.00000
1.13559,10.19365,30.07351,118.00000,4.40573,500.00000
1.18889,8.70063,38.43130,90.00000,3.19023,500.00000
1.07042,8.14426,27.70083,71.00000,2.98240,300.00000
1.20792,9.14411,75.24859,101.00000,4.07411,550.00000
1.20769,10.37513,34.07846,130.00000,3.35196,350.00000
1.13187,8.96650,28.27788,91.00000,3.05452,500.00000
1.13000,9.40721,36.02475,100.00000,3.66881,350.00000
1.26667,6.88247,100.41551,60.00000,2.86770,250.00000
1.13333,8.13489,69.20415,75.00000,3.47089,350.00000
1.15094,9.59679,21.49960,106.00000,2.80661,200.00000
1.40556,11.31650,48.43069,180.00000,4.33799,400.00000
1.06923,11.02646,9.31629,130.00000,3.81685,700.00000
1.18987,8.14823,61.11363,79.00000,3.60997,500.00000
1.20833,8.91338,41.61712,96.00000,3.71391,350.00000
1.13043,9.02134,31.43491,92.00000,3.82426,250.00000
1.17143,7.73021,41.64188,70.00000,2.76079,400.00000
1.39640,8.91573,57.44017,111.00000,2.81127,100.00000
1.18841,7.61978,62.46282,69.00000,2.65036,400.00000
1.39216,6.05259,138.86134,51.00000,2.25489,250.00000
1.20482,8.30000,94.00000,83.00000,2.70000,500.00000
1.13924,8.32733,39.50617,79.00000,2.21359,600.00000
1.33333,6.00000,156.25000,48.00000,1.62500,350.00000
1.31325,7.94996,97.63488,83.00000,1.81987,200.00000
1.17582,8.79730,34.93755,91.00000,3.28690,550.00000
1.05376,9.39442,10.41233,93.00000,4.24264,500.00000
1.08000,6.80414,34.29355,50.00000,2.04124,200.00000
1.21687,8.25881,47.05421,83.00000,3.18412,900.00000
1.18321,10.52217,41.62331,131.00000,4.33738,600.00000
1.16216,7.97963,35.15414,74.00000,2.69582,0.00000
1.10280,9.85015,15.80006,107.00000,3.49818,400.00000
1.13793,10.09650,21.80900,116.00000,4.78714,300.00000
1.19811,9.40598,34.72007,106.00000,4.25931,100.00000
1.25000,8.76356,63.88889,96.00000,2.37346,700.00000
1.19531,10.34819,26.48554,128.00000,3.79972,150.00000
1.17094,9.99598,28.77085,117.00000,3.93005,750.00000
1.16667,7.85584,53.85488,72.00000,2.94594,300.00000
1.24265,10.46154,28.71048,136.00000,3.30769,850.00000
1.28947,9.40256,66.63890,114.00000,3.71154,600.00000
1.13223,10.33773,26.63967,121.00000,3.84461,400.00000
1.19780,8.71622,42.08400,91.00000,2.10722,450.00000
1.08235,8.86186,16.54064,85.00000,3.44049,500.00000
1.07500,8.62662,16.22499,80.00000,3.77415,450.00000
1.10185,9.90034,18.36029,108.00000,4.67516,600.00000
1.10101,9.48248,18.51696,99.00000,3.92709,600.00000
1.06186,9.55769,13.19634,97.00000,3.05452,200.00000
1.17323,10.40425,26.12495,127.00000,4.58770,700.00000
1.15625,10.52154,24.65303,128.00000,3.86338,900.00000
1.24348,9.61678,55.74845,115.00000,4.26483,400.00000
1.32323,8.64967,72.25686,99.00000,3.23271,800.00000
1.21053,8.85880,45.36862,95.00000,4.47602,700.00000
1.23404,8.72768,46.07610,94.00000,2.32119,650.00000
1.15686,6.63963,51.70928,51.00000,2.34340,150.00000
1.25664,9.48275,61.49573,113.00000,2.76930,500.00000
1.10000,9.04534,26.52791,90.00000,4.42217,350.00000
1.15748,10.47478,30.54283,127.00000,4.78376,450.00000
1.15714,10.99944,24.38653,140.00000,4.08551,400.00000
1.16327,9.17854,33.85657,98.00000,3.55903,350.00000
1.25926,11.34227,31.23799,162.00000,3.64073,350.00000
1.18750,11.01196,35.56650,144.00000,3.59418,350.00000
1.17333,7.99503,33.57438,75.00000,2.45181,200.00000
1.08911,9.62997,21.48760,101.00000,2.86039,500.00000
1.13333,10.28992,24.87024,120.00000,4.03022,400.00000
1.11290,10.55558,16.80319,124.00000,3.23477,750.00000
1.07018,10.32108,14.78097,114.00000,3.34982,0.00000
1.08511,9.30739,15.37870,94.00000,3.56453,650.00000
1.18421,9.81156,28.53224,114.00000,3.78692,850.00000
1.13043,4.51067,88.75740,23.00000,1.17670,0.00000
1.19892,12.45548,33.38092,186.00000,4.75451,800.00000
1.14599,10.93379,17.03923,137.00000,3.99043,750.00000
1.27119,6.81273,74.66667,59.00000,1.84752,600.00000
1.09524,10.72583,17.85339,126.00000,4.51166,550.00000
1.14000,9.36586,33.85657,100.00000,3.09073,550.00000
1.09524,8.75761,21.26654,84.00000,3.23197,250.00000
1.28235,8.14152,79.11792,85.00000,2.68191,200.00000
1.26027,7.61078,51.98488,73.00000,2.08514,300.00000
1.33083,9.99689,55.53960,133.00000,3.98372,500.00000
1.13043,6.37905,44.37870,46.00000,2.49615,450.00000
1.33708,8.15862,86.15211,89.00000,2.75010,300.00000
1.24427,10.26071,35.37958,131.00000,4.15128,800.00000
1.21495,9.38452,42.60355,107.00000,3.68364,850.00000
1.17730,10.94372,37.01553,141.00000,3.88075,900.00000
1.24359,7.91970,108.40684,78.00000,3.04604,350.00000
1.11290,12.92789,14.00266,186.00000,5.28237,800.00000
1.15000,8.34058,30.71834,80.00000,3.33623,700.00000
1.14865,8.02643,41.52249,74.00000,3.25396,300.00000
1.12791,8.73198,38.26124,86.00000,3.55371,300.00000
1.18584,9.76171,34.52885,113.00000,3.19631,900.00000
1.45205,7.09039,105.01958,73.00000,1.65119,200.00000
1.16667,9.35032,69.20415,102.00000,4.67516,450.00000
1.30392,8.84452,63.31619,102.00000,2.08106,550.00000
1.10870,9.10936,30.75740,92.00000,4.35665,300.00000
1.17391,7.66667,48.77305,69.00000,2.55556,250.00000
1.13187,8.96650,24.50749,91.00000,2.16772,550.00000
1.15315,9.81111,32.95898,111.00000,3.97748,650.00000
1.10000,7.38549,32.13958,60.00000,2.70801,400.00000
1.13043,7.81271,36.16042,69.00000,2.26455,0.00000
1.20690,8.49033,41.72336,87.00000,2.92770,700.00000
1.08889,9.09137,16.65973,90.00000,4.24264,650.00000
1.24359,7.91970,57.39186,78.00000,3.85832,100.00000
1.13978,9.03296,28.47989,93.00000,3.30237,300.00000
1.06742,9.13121,15.51247,89.00000,3.07794,450.00000
1.55882,8.08913,97.30628,102.00000,2.61707,750.00000
1.13889,9.73803,26.43929,108.00000,4.59852,400.00000
1.19048,8.40000,46.00000,84.00000,3.60000,250.00000
1.29204,9.35195,60.04879,113.00000,4.05527,850.00000
1.22222,8.58116,52.89256,90.00000,2.66970,200.00000
1.02899,8.18879,7.93493,69.00000,3.20431,350.00000
1.19388,9.06010,40.90876,98.00000,3.88290,400.00000
1.17647,9.31128,30.55556,102.00000,3.74277,250.00000
1.07229,8.79798,25.24934,83.00000,4.55799,950.00000
1.20000,11.18034,45.06173,150.00000,4.62121,600.00000
1.12245,9.34393,24.79339,98.00000,3.05108,650.00000
1.29897,8.64145,57.94911,97.00000,2.85079,400.00000
1.20168,9.95128,35.20955,119.00000,4.59933,550.00000
1.14634,10.35847,27.16161,123.00000,3.45282,1000.00000
1.06338,11.55580,8.77155,142.00000,3.41791,1000.00000
1.20000,8.41625,48.05844,85.00000,2.97044,350.00000
1.13710,10.44268,46.27534,124.00000,5.05291,450.00000
1.19802,9.18182,46.44491,101.00000,4.27273,600.00000
1.06667,8.38525,18.75000,75.00000,2.57148,150.00000
1.14286,8.20823,33.57438,77.00000,2.77161,300.00000
1.31452,9.71243,79.03948,124.00000,3.75965,450.00000
1.29114,7.82217,57.67013,79.00000,2.57438,400.00000
1.17241,4.97346,121.10727,29.00000,1.88648,100.00000
1.42188,6.70902,178.72238,64.00000,1.88691,250.00000
1.21333,7.86214,67.62468,75.00000,2.83037,0.00000
1.18182,8.62911,38.83136,88.00000,3.23592,600.00000
1.18557,9.04530,42.34405,97.00000,2.98402,0.00000
1.09016,10.57874,13.56775,122.00000,3.64186,250.00000
1.35294,7.92629,89.22495,85.00000,2.98402,450.00000
1.19565,8.77186,56.19835,92.00000,3.43247,800.00000
1.18000,6.50945,68.94571,50.00000,2.60378,400.00000
1.17391,7.66667,42.67642,69.00000,2.55556,600.00000
