# gunningFog,flesch_readindEase,flesch_kincaid,dale_chall,automated_readabilityIndex, simple_gobbledygook, lix, word_variationIndex, nominal_ratio, avaliacao
74.38095,-29.94286,40.99619,21.62688,57.78667,51.60212,185.95238,72.13592,2.55556,438.00000
39.41818,3.51273,23.36727,14.43163,44.83727,27.46068,98.54545,39.25173,1.03448,438.00000
28.04702,66.72260,6.18812,14.09816,18.89098,10.80561,70.11756,102.25992,1.05172,562.00000
20.40531,67.42897,5.84064,11.20831,26.93204,8.25324,51.01326,99.79212,0.88000,750.00000
34.51295,53.88617,11.09140,15.07644,27.30804,20.50193,86.28237,77.25277,1.02469,562.00000
45.18298,33.12000,19.72000,16.38238,39.43745,31.19486,112.95745,28.62440,0.27778,312.00000
38.00000,41.40000,12.86000,16.47100,32.04000,21.73658,95.00000,24.56006,0.84615,438.00000
43.14510,36.01882,20.14039,15.14473,43.20863,30.17514,107.86275,92.55540,1.47222,562.00000
32.67826,26.77565,15.60174,14.04534,36.62000,20.62872,81.69565,106.78476,0.92857,625.00000
27.99420,68.80928,6.31362,13.85691,28.37333,12.35418,69.98551,87.97909,0.56962,562.00000
44.85916,25.17770,21.02455,16.17333,44.21628,31.06922,112.14791,67.66056,0.61081,875.00000
43.42105,8.34737,23.40316,15.63271,42.49368,30.17514,108.55263,67.10333,1.25424,688.00000
37.04493,77.62522,7.05058,16.39181,21.72333,20.24597,92.61232,34.95541,1.80645,312.00000
21.33490,31.86259,12.18180,10.95379,29.49584,11.86613,53.33725,125.46847,1.41935,750.00000
26.07822,64.76268,6.30058,13.40907,20.04830,9.70333,65.19554,77.35715,1.79167,562.00000
38.98873,35.95324,16.89831,15.18265,35.01155,26.29656,97.47183,38.32548,1.48780,562.00000
43.46667,33.17714,18.66286,16.24637,33.74667,29.65213,108.66667,59.77794,1.50000,312.00000
33.28571,41.17143,12.36857,14.88079,32.25429,19.05162,83.21429,66.98136,1.01961,562.00000
31.33333,32.80000,13.05333,14.38083,34.13333,17.33159,78.33333,82.52802,1.00000,500.00000
38.02112,41.99657,15.64079,14.99924,35.34799,25.49096,95.05281,104.49407,0.94937,375.00000
46.70000,38.08000,19.21333,16.87293,38.20750,32.18228,116.75000,29.69745,0.30556,562.00000
30.46867,34.39590,14.02904,13.41678,40.22880,19.05162,76.17169,107.89303,1.08571,562.00000
31.51226,74.39071,5.19974,15.40450,18.71187,11.99725,78.78065,51.70370,0.55556,562.00000
30.58462,87.86462,4.68000,14.30188,25.88154,16.16390,76.46154,84.11144,1.20690,562.00000
41.07879,20.40727,18.61939,16.27845,38.91697,26.88492,102.69697,65.29721,1.04167,562.00000
36.73521,28.85465,17.92366,14.29307,40.77775,25.07846,91.83803,78.67460,1.62500,625.00000
27.41449,55.24406,8.27304,13.62807,20.37333,12.21266,68.53623,222.73244,1.09091,438.00000
25.66061,53.10061,8.51273,12.97182,37.27667,11.55440,64.15152,42.75508,0.81132,688.00000
50.00000,-2.00000,27.52000,16.87600,53.09000,34.97769,125.00000,52.33997,1.27273,625.00000
30.03030,69.45455,6.90061,14.30951,25.43333,14.90500,75.07576,57.18731,0.98851,625.00000
33.99623,29.98717,15.87208,14.18656,34.01472,22.09353,84.99057,86.67190,1.60000,500.00000
35.88172,15.64946,17.80323,15.00306,35.05183,22.79066,89.70430,87.71274,1.06481,438.00000
28.64946,80.54366,5.17806,13.82678,21.49505,14.18799,71.62366,41.19916,0.58065,312.00000
36.39602,36.20617,14.09970,15.58513,35.96398,21.97519,90.99005,38.06181,0.94828,562.00000
43.24651,32.25674,19.00558,16.05116,33.15256,29.65213,108.11628,146.76040,1.28571,250.00000
27.09070,48.21535,9.93512,13.16633,25.54163,13.95637,67.72674,73.07613,0.94444,562.00000
46.15135,39.62811,16.68216,17.84765,30.34486,30.17514,115.37838,29.19374,1.23810,312.00000
43.71429,62.05714,13.02286,17.10221,41.92571,28.57742,109.28571,28.96584,1.55172,250.00000
19.62251,59.17195,6.89835,10.96898,27.68000,7.56145,49.05628,78.47782,0.81250,500.00000
38.09235,70.37272,8.29046,16.70601,22.38783,21.00450,95.23089,57.21355,0.87500,625.00000
31.60000,53.08138,13.06069,12.96990,33.04966,21.37368,79.00000,46.37308,0.77083,750.00000
36.13333,29.33333,17.40000,14.29013,35.42267,24.44666,90.33333,97.32456,0.91304,562.00000
28.86154,52.19077,12.56000,12.21379,39.03231,19.45788,72.15385,88.20134,0.55172,250.00000
27.20000,64.68000,6.98000,13.50730,30.32500,12.38229,68.00000,103.74087,1.18182,375.00000
67.85882,-47.37412,42.88471,19.37717,70.24863,46.49881,169.64706,86.00324,0.75862,562.00000
34.06154,10.05538,21.37333,12.85859,45.99077,23.79809,85.15385,169.50672,1.13793,562.00000
55.19450,50.42092,18.79431,19.52218,30.52495,37.77333,137.98624,37.18077,1.20370,312.00000
25.07692,73.02857,4.66066,13.24404,33.23033,7.32629,62.69231,105.92405,0.70588,562.00000
41.69091,26.42182,20.05818,15.32879,41.80545,28.84985,104.22727,62.19511,1.09375,875.00000
57.18689,19.74033,24.58951,19.60472,42.88590,39.59330,142.96721,79.18446,1.70968,375.00000
26.94450,46.73501,9.09656,13.65192,31.62499,10.66242,67.36124,81.68155,0.57831,562.00000
27.94054,41.35459,12.55189,12.66248,30.41027,17.33159,69.85135,236.43759,1.16000,562.00000
30.75253,54.18378,8.22464,15.04981,22.25234,12.26280,76.88132,61.44753,1.11765,812.00000
83.70909,-37.82545,47.79879,22.38506,72.19667,56.52176,209.27273,66.51219,0.46903,250.00000
35.86243,57.67619,10.35915,15.70455,30.80571,20.68282,89.65608,50.67595,0.87629,562.00000
70.19048,-31.31429,41.19429,19.97269,61.90476,48.15173,175.47619,46.03721,0.49315,375.00000
40.89474,18.95789,21.87053,14.63545,43.94632,28.57742,102.23684,73.46910,1.01587,562.00000
30.71515,72.74667,7.21333,14.17291,26.98212,16.97692,76.78788,47.71828,0.68966,438.00000
28.65098,73.38980,6.42118,13.71907,26.65725,14.72902,71.62745,56.41647,0.67143,438.00000
35.82899,33.59826,17.02870,14.04364,30.64667,24.44666,89.57246,65.47358,0.44828,438.00000
25.78297,58.90078,7.33801,13.19406,26.62159,10.41044,64.45743,70.35438,0.85185,625.00000
38.20645,45.11484,14.63097,15.36120,33.11097,25.07846,95.51613,56.51897,1.19048,375.00000
26.92941,47.74824,9.53059,13.34634,24.32824,12.63246,67.32353,42.74450,2.37500,188.00000
46.22609,51.37739,16.87304,16.90245,32.24000,31.69241,115.56522,106.78476,0.77419,312.00000
31.04762,48.47619,12.53714,13.36555,35.41238,19.98672,77.61905,62.82232,0.70000,750.00000
64.81644,29.75123,25.66082,21.31689,33.48164,45.13290,162.04110,50.75737,1.78947,312.00000
39.95556,22.56000,18.93778,15.51016,40.56222,26.88492,99.88889,46.40690,1.47826,562.00000
42.30847,42.77763,14.65390,17.14292,32.35288,26.59237,105.77119,68.81886,0.68519,375.00000
58.00000,1.50000,31.21000,17.86800,51.94250,40.37585,145.00000,34.26371,0.77612,625.00000
45.37938,17.45691,22.29711,16.29746,45.77505,31.44462,113.44845,41.60894,1.26389,625.00000
38.00000,41.40000,12.86000,16.47100,32.04000,21.73658,95.00000,22.91344,0.85185,375.00000
63.37030,-33.73307,40.70455,17.71362,67.61624,42.63741,158.42574,80.78965,1.25758,500.00000
29.99535,42.89581,12.95860,13.14871,26.79488,19.05162,74.98837,116.31245,1.20833,500.00000
29.88571,48.15429,10.62571,13.91769,27.31357,16.40409,74.71429,84.36885,1.29412,500.00000
38.56471,64.32000,8.92000,17.01882,17.10941,20.62872,96.41176,37.43743,2.75000,62.00000
41.30769,71.46154,11.14000,16.42296,29.68462,26.88492,103.26923,80.16011,1.14286,375.00000
40.28276,61.95448,8.73724,17.96777,27.46276,19.85583,100.70690,78.06745,1.36842,250.00000
45.14667,20.81067,20.37920,16.94565,48.67573,30.51883,112.86667,64.72293,0.83898,562.00000
29.28235,59.39529,7.84824,14.27516,25.34294,13.23722,73.20588,37.26067,0.95455,562.00000
33.15455,58.23974,10.27026,14.63948,40.92195,19.65786,82.88636,68.73741,0.90000,562.00000
33.12864,30.00638,15.27493,14.15093,37.83869,21.00450,82.82160,48.51500,0.83333,625.00000
32.78788,41.98788,12.42545,14.59402,29.21576,19.18799,81.96970,73.95144,0.86842,500.00000
50.57391,23.20348,20.94261,18.61875,33.34000,34.07138,126.43478,29.38472,0.62500,625.00000
43.01176,33.93412,16.87529,16.93319,31.62471,28.02462,107.52941,65.79499,1.23529,375.00000
53.46667,-12.96788,28.82455,18.38887,52.83265,37.14686,133.66667,53.35942,0.43646,625.00000
24.10000,46.70000,9.21000,12.47310,31.05000,10.42750,60.25000,38.75429,0.91667,750.00000
33.76667,54.79000,11.76500,14.36669,32.87042,21.37368,84.41667,74.67663,0.76136,438.00000
27.18513,44.52415,10.40086,13.23841,29.26528,13.81554,67.96282,71.55987,0.75000,562.00000
32.47657,32.72924,16.97941,12.81053,33.93611,22.44480,81.19142,98.81022,0.75385,625.00000
33.51014,33.59826,17.02870,13.12828,42.51333,23.13134,83.77536,116.60744,0.47297,750.00000
35.96923,48.17231,10.41333,16.42745,25.11487,17.77721,89.92308,125.85246,1.16667,500.00000
27.21538,56.40923,7.86000,13.67582,22.24308,11.32648,68.03846,80.55558,0.86047,750.00000
32.00188,44.20357,13.22423,13.70614,36.02460,20.50193,80.00469,100.25927,0.81250,562.00000
40.74595,22.11459,19.21189,15.71386,40.04216,27.46068,101.86486,48.56494,1.54545,500.00000
46.28235,13.43059,23.40314,16.38316,41.67529,32.18228,115.70588,42.99883,1.20000,562.00000
53.46733,28.76713,21.08297,19.27358,30.09327,36.29475,133.66832,54.17024,1.33333,125.00000
25.06733,54.91449,8.27403,12.72560,27.90242,11.47893,62.66833,91.66618,0.59211,812.00000
38.30588,57.22824,13.51059,15.07555,38.66000,25.69473,95.76471,136.37474,1.23077,250.00000
28.34928,41.10348,12.32594,12.95920,36.72333,17.10443,70.87319,81.15406,0.60563,625.00000
36.23030,28.04364,17.51636,14.36451,35.73414,24.44666,90.57576,95.84476,0.95455,500.00000
19.94182,80.69673,3.91127,11.03201,23.33600,8.10611,49.85455,99.55918,0.75000,438.00000
30.75789,69.81895,8.54526,13.72048,32.66526,18.63650,76.89474,17.29328,0.59091,438.00000
37.50270,31.84432,17.80649,14.43359,33.45297,25.69473,93.75676,55.30612,0.55172,500.00000
52.55686,47.31294,18.50902,18.86002,34.91059,35.86111,131.39216,31.05831,1.80952,375.00000
28.64286,64.67143,7.13857,13.99564,31.75571,13.23722,71.60714,71.65599,0.58333,750.00000
34.47193,59.60105,9.02474,15.70102,39.12965,17.99588,86.17982,35.49999,0.76923,562.00000
34.16269,37.71433,12.71060,15.30820,37.97000,19.05162,85.40672,58.58408,0.51948,500.00000
28.76444,46.76800,10.15467,13.82162,38.41867,14.47906,71.91111,89.25398,1.65000,688.00000
30.11821,33.54140,13.96017,13.37771,33.56700,18.63650,75.29552,126.50261,0.76596,562.00000
31.09906,49.48047,8.73845,15.27208,24.71601,11.66669,77.74765,78.67460,0.85455,562.00000
35.62581,31.17935,16.64387,14.34249,40.53032,23.79809,89.06452,41.19916,1.58824,500.00000
37.60635,39.58857,13.33143,16.20731,26.98921,21.97519,94.01587,60.63610,1.27273,625.00000
35.60000,50.24000,12.63200,14.98210,36.54000,22.44480,89.00000,41.60753,0.97500,562.00000
26.21818,57.46909,8.65091,12.79483,31.25818,13.81554,65.54545,42.75508,0.71795,500.00000
27.51992,66.98553,5.93808,13.99957,23.29579,9.79388,68.79979,61.03942,1.03226,562.00000
50.33494,24.09301,19.87012,19.01177,33.89614,33.14029,125.83735,59.39261,1.68000,375.00000
24.80000,41.52000,11.16444,12.12670,42.01333,13.81554,62.00000,226.45401,0.55102,500.00000
35.48571,32.30857,15.85143,14.61209,32.89857,23.13134,88.71429,76.08847,1.38710,562.00000
39.86667,23.68000,18.14667,15.79997,42.05333,26.29656,99.66667,76.14351,0.75862,375.00000
29.31852,37.92000,14.83111,12.28589,37.02815,19.85583,73.29630,79.67525,0.77778,875.00000
35.51111,58.56000,13.73778,13.75571,38.90111,24.44666,88.77778,149.36998,1.39130,438.00000
37.56812,32.55478,17.17942,14.73016,30.31333,25.38846,93.92029,75.23475,0.50877,500.00000
24.16333,56.99933,7.50380,12.61091,27.26127,9.64820,60.40833,129.15126,0.61345,688.00000
50.71864,-15.97017,29.32814,17.26798,45.06000,35.42216,126.79661,43.63431,0.63830,500.00000
47.09565,15.37739,22.07304,17.24571,37.04000,32.18228,117.73913,36.17393,1.63158,438.00000
50.43376,16.74565,23.27392,17.84142,41.19612,34.82828,126.08439,48.02794,0.74615,562.00000
39.93580,41.47556,14.31753,16.47706,29.70222,24.86964,99.83951,43.90334,1.13462,438.00000
75.86667,-64.06634,49.70114,20.26397,77.68911,50.68441,189.66667,54.67532,1.02353,625.00000
24.25914,51.44237,7.75581,12.93302,43.16247,7.07560,60.64785,117.56593,0.75000,438.00000
43.08679,26.88000,21.88000,14.90511,46.02189,30.17514,107.71698,69.72945,0.74419,562.00000
41.70000,47.08000,17.91333,14.89918,43.57417,29.11974,104.25000,54.00539,1.08571,250.00000
25.82222,61.64000,7.62889,12.85512,24.84889,12.63246,64.55556,61.81150,0.71875,500.00000
73.94074,-26.32000,41.10222,21.12821,59.54963,50.99215,184.85185,60.29627,0.77586,188.00000
24.45818,58.77236,7.53964,12.57659,28.13733,10.75979,61.14545,89.55119,0.59211,688.00000
29.98703,55.81751,8.13427,14.67246,21.79654,12.63246,74.96757,129.73842,1.34146,312.00000
57.35385,-2.81231,31.41333,17.82953,52.65333,39.98649,143.38462,84.83839,0.85000,688.00000
67.25361,-26.30268,38.79216,19.67976,65.31299,46.49881,168.13402,39.12824,0.94366,688.00000
26.94518,66.98839,6.39745,13.53532,26.25438,11.49784,67.36296,57.21355,0.56364,750.00000
29.42222,44.28000,12.02444,13.30152,34.87833,17.77721,73.55556,86.70872,0.63768,688.00000
30.41569,46.91922,10.24471,14.41569,27.26608,15.25087,76.03922,93.79465,1.36585,750.00000
53.18873,-7.05127,30.55718,16.94345,56.78648,37.14686,132.97183,60.45032,0.67213,562.00000
36.66667,35.20000,12.70667,16.48617,40.72667,19.05162,91.66667,82.52802,0.41176,375.00000
26.94014,42.64952,10.19714,13.38667,36.82190,12.42433,67.35034,100.18955,0.95455,688.00000
78.09541,-39.94716,43.28037,22.65996,64.71780,54.26223,195.23853,162.43176,1.60345,375.00000
39.48746,13.16746,20.36440,15.28928,40.00318,26.69024,98.71865,132.13148,0.74074,625.00000
27.84510,70.15176,7.18608,13.24753,29.98647,15.16514,69.61275,65.57869,1.04651,562.00000
54.88485,5.72364,27.66303,18.15449,44.93394,38.38957,137.21212,89.55119,1.81818,562.00000
32.07059,63.40078,6.67529,15.68266,25.15608,11.62938,80.17647,54.48197,2.22222,375.00000
103.50843,-18.64000,52.16000,26.51865,58.33277,69.43910,258.77108,23.17186,0.00000,0.00000
28.50543,83.45613,3.49621,14.42101,27.48325,9.67712,71.26358,50.44582,0.57724,812.00000
27.02222,43.52000,10.87556,13.00392,29.23556,14.55091,67.55556,87.65837,3.50000,562.00000
54.40635,-5.23429,28.61651,18.29051,47.73270,37.97985,136.01587,128.46228,1.32353,375.00000
69.20000,-23.44000,39.00800,20.12320,57.94800,47.82572,173.00000,55.22634,0.98276,500.00000
49.36271,-13.52949,28.97559,16.73273,54.92271,34.52751,123.40678,75.13842,0.72727,562.00000
41.55000,23.97000,17.89500,16.57276,32.89250,26.88492,103.87500,50.36941,0.91667,375.00000
30.27912,67.35121,6.47429,14.78467,21.17434,12.72062,75.69780,54.86362,1.38182,562.00000
28.66667,80.15238,5.51429,13.68917,18.51619,14.90500,71.66667,58.40703,0.53571,375.00000
53.00000,42.20000,16.94000,20.22625,26.92500,34.07138,132.50000,55.21051,0.70370,312.00000
36.26667,36.04000,14.47333,15.35357,35.41000,22.44480,90.66667,56.97103,1.00000,562.00000
39.59661,33.01492,16.06407,16.07241,34.61390,25.38846,98.99153,68.81886,0.46970,500.00000
27.64416,48.91091,9.71545,13.44634,32.08179,13.81554,69.11039,73.74425,0.48148,562.00000
20.45797,64.63536,6.91652,10.88198,27.47333,10.36480,51.14493,219.26072,0.68182,438.00000
56.00563,-0.96676,29.67831,18.05542,50.56676,39.19616,140.01408,35.17915,0.98276,500.00000
26.92828,61.36579,7.60556,13.32423,28.55903,12.75571,67.32069,78.56384,0.52688,500.00000
35.60820,55.51705,9.82443,16.04126,29.76902,18.84520,89.02049,96.42481,1.26471,562.00000
29.07429,88.69257,3.59543,14.20385,22.35790,13.11850,72.68571,47.84708,0.84615,375.00000
72.45217,5.88522,33.09391,22.27340,42.48000,50.68441,181.13043,69.87748,1.42857,0.00000
24.09524,20.49524,14.13143,11.88460,28.76762,13.43276,60.23810,44.27848,1.47368,438.00000
33.18431,54.19137,11.57176,14.28121,23.66157,20.75474,82.96078,79.32497,0.72727,562.00000
69.34458,-1.71759,32.30410,22.02137,48.05494,48.47555,173.36145,93.37264,4.63636,0.00000
41.54074,60.58667,11.55704,17.11061,27.40222,25.54206,103.85185,89.55144,1.64286,375.00000
30.05610,39.80218,12.12582,13.83333,28.53444,17.05864,75.14026,47.93904,1.33333,438.00000
33.20000,51.81913,11.98435,14.25130,33.92000,20.85500,83.00000,55.01048,0.29605,625.00000
22.60718,68.34954,6.40800,11.71594,22.82687,11.04677,56.51795,99.64544,0.75758,500.00000
37.01677,28.91768,15.66994,15.56303,37.87652,22.99568,92.54194,72.44357,0.66935,562.00000
77.38413,-39.32571,46.75683,20.53808,72.75111,51.60212,193.46032,76.76515,0.79348,562.00000
45.97143,10.90286,24.81714,15.71892,45.30071,32.18228,114.92857,144.98090,0.80000,438.00000
38.20645,49.76000,13.96000,15.36120,26.13677,25.07846,95.51613,117.56593,3.62500,562.00000
28.24816,47.65682,11.87233,12.66478,29.64849,17.77721,70.62041,94.37088,0.97101,812.00000
29.60952,57.44381,10.26286,13.30326,26.98476,18.06818,74.02381,63.33287,1.31250,562.00000
32.11842,67.37632,7.40342,15.02918,20.81447,16.04245,80.29605,59.18496,0.81081,500.00000
50.16842,12.61474,24.77965,17.26738,43.00982,34.97769,125.42105,51.60756,0.75000,438.00000
26.52571,72.31886,5.37314,13.50105,30.18900,10.46495,66.31429,50.14264,0.58065,562.00000
53.94737,27.29474,20.66632,19.78797,29.66211,36.07858,134.86842,64.27070,1.51111,0.00000
34.17274,38.10662,13.88113,14.67861,30.36701,21.15295,85.43186,67.04555,0.67021,625.00000
39.33333,28.80000,19.92444,14.28983,39.66667,27.46068,98.33333,37.60964,0.74286,438.00000
31.84082,47.70367,12.89347,13.55231,35.18408,20.62872,79.60204,68.28314,1.06061,500.00000
36.23030,21.49818,18.46182,14.36451,33.55030,24.44666,90.57576,53.00840,1.30435,438.00000
23.44444,74.20000,5.50000,12.07894,24.39333,11.09388,58.61111,48.59926,0.57447,562.00000
48.10769,19.61231,22.72000,16.99541,46.35885,33.37550,120.26923,65.67635,0.78652,438.00000
30.53602,54.21199,8.94157,14.59212,34.86849,14.60202,76.34004,91.96219,0.74074,375.00000
27.67273,61.39636,8.08364,13.36901,23.73091,14.26131,69.18182,56.64596,1.00000,625.00000
43.86742,17.92225,21.39079,16.13381,43.56427,30.17514,109.66854,86.12489,0.79747,750.00000
50.57391,81.11652,12.57739,18.61875,22.74000,34.07138,126.43478,61.69522,1.53846,125.00000
34.50370,23.69778,16.88543,14.33274,37.53926,22.44480,86.25926,112.56948,1.17742,750.00000
44.90612,22.22367,21.71347,16.05649,37.42122,31.19486,112.26531,68.28314,1.39130,438.00000
31.06667,61.83273,8.02061,14.70877,24.42788,15.25087,77.66667,130.01176,1.38889,562.00000
35.55368,78.50779,6.49305,16.02516,26.57484,18.80365,88.88421,35.05171,0.98148,562.00000
26.58626,48.43127,9.72562,13.05926,35.46711,13.35489,66.46566,74.82096,0.49231,500.00000
32.23333,42.86000,11.81000,14.62781,34.66917,18.06818,80.58333,234.13573,0.86364,562.00000
22.41946,48.03373,9.25859,11.68516,33.11005,10.75979,56.04865,90.46669,0.95385,938.00000
49.11111,43.20000,17.84444,18.14961,37.31556,33.14029,122.77778,646.70956,0.79310,250.00000
23.92300,56.42520,7.56820,12.52561,27.64186,9.52581,59.80750,133.78417,0.62097,750.00000
52.46061,36.26909,23.25091,17.19752,38.59152,36.72328,131.15152,50.68802,1.09677,500.00000
25.05789,73.27053,5.05737,13.01368,34.86895,9.44334,62.64474,66.79296,1.07895,625.00000
33.20043,63.09769,8.59833,15.15848,39.23671,17.77721,83.00107,78.90428,0.78740,625.00000
46.50233,57.37302,15.37767,17.33639,30.42465,31.44462,116.25581,48.44343,0.86792,438.00000
35.15000,87.86000,5.31000,15.77916,24.70250,19.05162,87.87500,91.67327,1.11111,250.00000
43.42500,47.59500,14.48250,17.31292,36.63000,27.74408,108.56250,62.17926,0.48438,375.00000
26.66667,50.80000,10.45333,12.53867,32.75333,15.67248,66.66667,40.92744,0.69492,438.00000
56.57778,-4.88000,30.45333,18.17298,53.52722,39.59330,141.44444,37.57999,0.53623,562.00000
29.65035,55.30909,9.13455,14.06107,25.78615,15.28193,74.12587,83.32193,2.50000,812.00000
29.33390,47.35212,9.64608,14.26542,28.17361,13.43276,73.33474,80.95588,1.59574,625.00000
40.80000,79.92000,3.52000,19.52570,24.58000,8.10611,102.00000,0.00000,0.00000,0.00000
48.95758,45.49818,14.99515,19.38860,21.00485,30.43327,122.39394,186.25625,1.60000,250.00000
62.02963,-0.46222,31.70321,19.35040,46.93136,43.36507,155.07407,166.14310,1.37037,562.00000
25.85564,62.14376,6.80692,13.25510,31.41489,10.18352,64.63910,60.13332,0.61728,625.00000
48.84138,17.08138,18.26069,19.77593,18.45655,29.11974,122.10345,0.00000,3.75000,312.00000
38.49078,38.68993,15.62894,15.43734,32.05475,25.28555,96.22695,60.61202,1.11111,438.00000
70.49901,0.48475,35.76198,20.52768,55.04594,48.79722,176.24752,43.16568,0.43750,375.00000
35.04828,22.04690,17.54345,14.33111,37.64966,23.13134,87.62069,105.50944,1.16667,438.00000
25.06667,76.96000,4.78667,12.88177,22.20000,10.46495,62.66667,65.11739,1.23077,688.00000
40.21538,37.74769,17.37333,15.28782,41.74462,27.46068,100.53846,60.27655,1.03704,438.00000
48.37808,-24.49534,33.49644,14.82785,58.18301,33.14029,120.94521,160.72703,1.00000,625.00000
32.57647,51.98353,8.91882,15.57551,31.52588,14.04020,81.44118,61.68380,0.98630,625.00000
46.77895,27.32211,18.66947,17.98709,42.96211,30.68923,116.94737,36.65669,0.79487,250.00000
30.13581,38.99572,12.61991,13.66985,30.35870,17.77721,75.33953,92.29797,0.95455,500.00000
24.85263,25.38316,12.97088,12.41823,34.61860,12.63246,62.13158,78.24251,1.20513,562.00000
56.10370,-22.68444,34.91309,17.01114,55.73383,38.79496,140.25926,59.98725,0.69231,500.00000
27.65183,39.85172,11.86693,13.01420,34.25645,15.72231,69.12958,78.67460,2.00000,688.00000
44.90612,7.52980,23.83592,16.05649,43.42939,31.19486,112.26531,142.66151,1.18182,562.00000
33.10538,41.92602,12.92387,14.46665,35.01914,20.11676,82.76344,70.13431,1.04167,562.00000
41.17831,26.69542,19.49422,15.39719,40.87928,28.30237,102.94578,65.58806,0.95161,438.00000
27.33333,56.05333,8.29600,13.52383,41.25867,12.63246,68.33333,48.02418,0.60000,375.00000
29.73333,40.21333,10.58400,14.47123,27.09067,13.23722,74.33333,103.41318,1.14706,562.00000
23.04000,55.14863,8.27284,11.90846,25.34926,11.04677,57.60000,95.59918,3.58333,500.00000
28.96583,61.90454,8.75944,13.49267,33.31339,16.33582,72.41457,82.02704,1.01266,562.00000
45.03077,20.99692,22.52000,15.78080,42.37808,31.44462,112.57692,74.05910,1.14085,812.00000
51.25161,22.16516,24.44903,17.15347,45.71226,35.86111,128.12903,110.65167,0.84444,625.00000
33.66897,44.39172,14.31586,13.78662,39.23586,22.44480,84.17241,78.06745,1.42105,312.00000
37.80690,27.01241,16.82621,15.42007,35.82552,24.44666,94.51724,61.68938,0.81395,438.00000
33.66545,60.38982,8.30531,15.69526,30.15360,16.18588,84.16364,40.65874,0.44531,625.00000
48.06316,13.87789,24.59719,16.43633,40.75018,33.60906,120.15789,71.15230,1.14706,375.00000
26.50000,41.90000,10.69000,13.01438,24.53500,13.38415,66.25000,68.91564,1.00000,625.00000
55.06087,-21.50609,37.05043,15.40818,67.43000,36.29475,137.65217,109.26447,0.40741,750.00000
75.78605,-66.67163,51.33612,19.58234,79.40806,49.43429,189.46512,53.14415,0.87755,625.00000
32.00000,86.40000,6.36000,14.10250,37.56000,19.45788,80.00000,86.66737,4.12500,312.00000
24.64674,47.98743,9.06483,12.66787,17.09762,10.69497,61.61686,130.20762,1.56522,500.00000
36.26471,66.67647,9.47118,15.65062,24.85118,21.55589,90.66176,47.52633,1.70732,500.00000
58.85195,-23.32675,34.16675,18.52921,65.61506,41.14352,147.12987,47.93904,0.61250,438.00000
24.53714,77.63200,4.31200,12.86768,27.62895,8.84450,61.34286,70.35438,0.58462,562.00000
79.44000,-71.04000,51.12800,21.45794,76.47360,53.68248,198.60000,57.67677,0.75238,500.00000
26.12350,70.46599,6.32406,12.98952,23.29392,12.63246,65.30876,59.10367,1.04444,562.00000
37.50270,31.84432,17.80649,14.43359,33.08000,25.69473,93.75676,75.48505,1.00000,500.00000
28.10588,28.68941,12.28353,13.81075,29.33412,12.93838,70.26471,418.30959,0.86957,750.00000
36.31610,46.50498,11.36741,16.19616,29.23307,19.61803,90.79024,85.76823,0.70588,562.00000
31.59216,56.44863,8.86824,14.88010,26.45431,15.58907,78.98039,32.65995,0.93617,562.00000
76.58571,-40.90857,44.04857,21.73911,61.35679,52.80094,191.46429,52.71469,1.30909,500.00000
37.67027,56.92216,10.30324,16.50329,32.52378,21.00450,94.17568,55.30612,1.48000,500.00000
38.42535,36.96732,16.75183,14.96026,39.74113,25.99739,96.06338,78.67460,1.70270,562.00000
26.50629,64.62210,6.30182,13.58790,20.64923,9.70333,66.26573,84.11144,1.83333,562.00000
24.67333,43.51600,10.37267,12.33662,24.85733,12.63246,61.68333,114.15443,1.18519,688.00000
25.33187,50.44484,8.13714,13.23400,29.40352,8.50965,63.32967,84.11144,0.76087,688.00000
29.88462,79.50000,6.57000,13.67358,23.03000,17.33159,74.71154,68.48323,0.58491,312.00000
38.13333,63.52000,7.98667,17.39003,19.97167,17.77721,95.33333,36.67437,2.00000,250.00000
24.09263,55.14863,8.27284,12.32399,27.64926,11.32648,60.23158,66.79296,1.03846,438.00000
29.49474,60.72421,9.85895,13.22185,31.35789,18.12581,73.73684,73.46910,0.61224,562.00000
34.00000,48.00000,8.76000,16.51650,30.34667,11.32648,85.00000,107.64246,1.62500,562.00000
71.64706,8.00000,31.32000,22.71368,40.02118,50.06325,179.11765,49.48541,2.06667,125.00000
23.66154,60.17231,8.68000,11.56899,33.31231,13.81554,59.15385,88.20134,0.50000,500.00000
37.73333,34.56000,17.20444,14.63293,38.26222,25.69473,94.33333,41.22716,0.78571,500.00000
34.12178,114.77175,-1.11366,16.68272,12.42233,10.13352,85.30444,70.58620,1.15789,375.00000
46.47952,36.23759,18.11590,17.48984,41.04554,31.19486,116.19880,42.26446,0.40000,438.00000
29.88571,62.21714,7.90514,14.27353,26.66629,14.75429,74.71429,65.94340,0.86792,688.00000
26.00000,40.80000,9.80000,13.35850,44.30000,9.84881,65.00000,56.70540,0.78261,500.00000
27.54242,45.05636,9.86697,13.61540,23.77545,12.63246,68.85606,76.14351,4.33333,562.00000
22.09412,60.08471,9.53176,10.51705,31.99176,14.37060,55.23529,101.10501,0.85714,438.00000
