# coordinating_conjunction, numeral, determiner, existencial, subordinatingConjunction, adjective, comparativeAdjective, superlativeAdjective, ordinalAdjective_or_numeral, modalAuxiliary, singular_or_massCommun_noun, pluralCommonNoun, preposition, participle, predeterminer, genitiveMarker, personalPronoun, possessivePronoun, adverb, comparativeAdverb, superlativeAdverbs, preposition_or_infinitive, n_verb_baseForm, n_verb_pastTense, n_verb_gerund, n_verb_pastParticiple, n_verb_thirdPersonSingPresent, n_whDeterminer, n_whAdverb, whPronoun, avaliacao
5,1,12,0,1,3,0,0,1,7,17,4,8,0,0,4,20,3,8,0,0,8,6,10,0,0,1,0,0,2,312
7,1,8,0,3,7,0,0,1,0,21,5,8,1,2,1,11,2,6,0,0,6,2,12,1,1,2,0,0,2,438
11,2,31,3,11,4,0,0,3,6,48,15,30,3,2,9,31,17,13,2,0,17,2,19,4,3,7,0,7,15,562
5,1,3,2,2,2,0,0,1,2,13,1,8,3,0,3,5,2,7,2,0,8,3,4,2,3,0,0,0,0,438
14,0,14,0,7,2,0,0,0,0,16,1,9,1,0,1,20,1,18,2,0,14,8,15,0,1,4,0,0,5,500
10,0,18,0,5,0,0,0,0,0,24,7,8,0,1,7,2,3,2,0,0,7,7,4,1,0,1,0,0,1,625
10,0,31,2,4,2,0,0,0,2,29,6,17,4,1,7,10,5,7,0,0,19,12,13,2,4,2,0,2,3,750
5,0,10,2,1,16,0,0,0,2,17,2,2,2,3,0,6,6,3,0,0,5,4,9,0,2,3,0,4,0,500
6,2,15,0,4,5,1,0,3,0,22,1,13,0,1,4,10,6,8,0,0,8,1,10,2,0,3,0,0,2,562
11,3,41,5,11,6,0,0,3,5,65,12,37,5,0,9,24,6,22,0,0,23,9,19,4,5,11,0,4,10,562
14,1,29,6,25,13,0,0,1,10,57,16,35,4,0,14,32,5,18,0,0,33,22,23,7,4,2,0,6,11,438
10,2,11,0,1,14,0,0,2,2,28,15,9,1,0,3,15,4,9,0,0,8,4,16,1,1,2,0,1,1,625
0,0,9,0,0,5,0,0,0,0,10,1,5,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0
4,0,12,1,4,8,1,0,2,1,14,5,8,1,1,2,12,5,4,1,0,4,2,8,1,1,0,0,2,5,688
23,4,25,3,3,3,0,0,4,4,44,10,22,0,0,7,26,9,20,4,0,10,4,23,3,0,7,0,2,5,500
15,1,13,1,4,4,0,0,1,6,23,1,11,2,0,2,20,3,20,1,0,10,5,15,1,2,2,0,7,5,500
5,0,16,0,0,3,0,0,0,1,26,3,12,2,1,5,12,7,4,2,0,4,1,9,1,2,4,0,2,1,625
8,0,26,0,9,6,0,0,0,0,32,4,11,0,1,2,10,9,4,0,0,11,5,13,1,0,1,0,1,4,562
19,3,22,2,5,4,0,0,3,4,36,6,20,3,2,7,19,4,11,0,0,8,3,21,5,3,4,0,3,2,500
14,0,19,0,3,2,0,0,0,0,34,4,17,1,2,6,10,8,7,0,0,11,4,10,0,1,0,0,0,2,562
11,0,18,1,6,7,0,0,0,3,36,14,19,1,1,10,24,11,14,0,0,14,9,16,2,1,0,0,5,4,625
2,0,17,2,6,13,0,0,0,5,27,9,19,0,0,10,10,5,9,2,0,14,8,7,0,0,3,0,5,3,625
6,0,18,0,3,7,0,0,2,0,37,8,21,5,0,8,20,1,9,1,0,15,4,18,2,5,1,0,0,1,750
8,0,20,4,5,2,0,0,0,6,29,5,21,2,3,9,11,1,13,0,0,14,9,13,1,2,3,0,1,1,625
4,0,7,1,2,3,0,0,0,2,11,3,6,1,0,0,4,1,5,0,0,2,0,3,2,1,0,0,2,3,625
7,1,13,0,3,6,0,0,1,1,15,0,9,0,0,5,17,1,10,0,0,2,2,9,2,0,10,0,2,2,438
2,0,11,1,0,4,0,0,1,0,7,1,15,0,0,4,0,2,9,6,0,8,1,0,0,0,0,0,0,0,562
10,3,40,4,6,15,0,0,3,8,59,16,24,2,0,11,39,8,31,10,0,17,9,33,1,2,11,0,0,2,562
3,1,19,1,2,3,0,0,2,2,25,4,11,1,1,3,11,4,2,0,0,3,1,9,1,1,2,0,0,3,562
12,0,24,1,5,2,0,0,1,1,25,5,12,3,3,7,9,8,5,0,0,5,2,11,0,3,1,0,1,6,562
14,0,20,1,13,9,0,0,0,3,24,4,7,1,0,1,27,2,10,0,0,11,7,15,2,1,0,0,4,7,688
10,1,44,4,17,5,1,0,2,8,44,7,14,4,5,4,26,9,24,3,0,17,14,26,1,4,5,0,8,7,688
7,1,20,0,0,7,0,0,1,0,31,3,13,0,0,4,15,0,8,0,0,8,0,12,0,0,10,0,0,0,562
4,2,5,0,3,4,0,0,2,1,14,1,6,0,0,1,4,0,9,4,0,8,6,7,3,0,2,0,1,1,625
2,1,18,4,9,6,1,0,1,5,31,10,16,9,1,7,10,6,2,0,0,7,6,12,2,9,1,0,3,6,562
8,1,17,1,1,6,0,0,3,1,25,7,11,3,2,3,14,8,6,0,0,12,5,6,1,3,2,0,2,2,625
4,3,11,0,1,2,0,0,3,0,17,8,20,0,0,4,4,8,6,0,0,13,0,4,1,0,4,0,0,5,562
3,1,12,1,4,6,0,0,2,2,21,2,14,4,1,6,8,4,12,0,0,8,5,7,0,4,1,0,1,3,500
6,0,19,0,6,7,0,0,0,2,27,3,15,2,0,8,20,2,8,1,0,7,5,20,0,2,0,0,4,6,500
14,3,20,0,3,8,0,0,3,2,34,4,16,0,1,8,16,5,9,1,0,8,4,14,2,0,2,0,1,1,562
15,1,30,3,4,12,1,0,1,3,38,5,21,4,0,5,4,3,8,1,0,19,8,14,1,4,0,0,2,1,438
16,1,21,1,4,8,0,0,1,1,21,4,13,0,1,5,12,7,8,1,0,8,5,18,0,0,0,0,1,3,562
9,0,26,0,14,23,0,0,0,1,76,26,42,7,0,20,16,2,35,1,0,23,13,15,4,7,3,0,0,9,438
12,3,8,0,0,6,0,0,3,0,21,0,14,1,0,6,7,0,3,1,0,5,0,14,0,1,6,0,0,0,312
11,0,20,1,6,11,2,0,0,4,34,7,25,1,3,11,38,9,15,3,0,16,12,19,2,1,11,0,4,5,562
13,0,19,2,3,2,0,0,0,0,15,0,25,1,0,12,2,1,8,5,0,10,0,0,0,1,3,0,1,7,250
10,0,9,0,3,4,0,0,0,1,18,1,12,1,0,5,9,3,6,0,0,9,6,11,1,1,0,0,3,0,812
1,0,5,3,3,10,0,0,0,4,18,2,9,0,0,4,21,2,16,2,0,3,1,15,0,1,10,0,3,3,625
20,0,19,1,6,5,0,0,1,2,37,13,19,5,1,6,10,7,7,1,0,10,3,16,1,5,0,0,1,5,625
5,1,22,1,8,4,0,0,1,1,33,12,14,0,1,7,21,8,12,0,0,9,6,15,1,0,6,0,6,9,625
5,4,20,3,6,4,0,0,4,5,44,11,25,5,0,9,21,8,6,0,0,11,4,14,5,5,2,0,3,3,688
20,4,8,2,3,4,0,0,4,4,13,4,8,2,2,0,25,3,13,3,0,15,9,19,3,2,1,0,2,4,562
4,0,14,1,4,3,1,0,0,1,20,1,7,2,0,3,3,10,7,3,0,5,2,8,0,2,1,0,2,2,625
1,0,3,1,0,2,0,0,0,1,13,3,7,4,0,3,1,0,4,0,0,3,1,3,0,4,0,0,1,0,0
10,1,35,3,7,4,0,0,1,3,46,8,28,1,1,10,7,0,13,0,0,16,7,15,2,1,1,0,3,7,500
14,1,21,2,5,11,2,0,1,3,30,7,14,0,1,0,17,13,13,1,0,13,7,11,1,0,10,0,1,8,438
5,1,14,3,1,6,0,0,1,3,33,4,16,3,2,6,16,5,1,0,0,10,2,9,1,3,0,0,0,0,500
3,0,9,1,6,6,0,0,0,5,11,4,7,1,0,2,9,2,10,3,0,6,4,0,1,1,3,0,2,3,438
2,1,4,0,4,6,0,0,1,0,15,1,3,0,0,2,11,0,12,0,0,6,4,11,1,0,2,0,4,0,312
4,0,12,1,6,5,1,0,0,2,21,0,16,0,2,5,14,2,8,0,0,6,3,9,0,0,0,0,2,6,438
3,1,8,2,10,1,0,0,1,2,16,0,6,0,0,1,4,1,10,0,0,8,5,10,0,0,1,0,1,3,438
7,0,7,3,2,4,0,0,0,3,11,2,4,0,0,1,2,0,8,0,0,5,2,5,0,0,1,0,0,1,688
26,3,14,1,15,21,0,0,3,1,37,0,36,2,1,17,56,2,12,0,0,7,1,54,3,2,18,0,2,2,375
5,0,10,0,5,0,0,0,0,0,15,5,8,2,0,5,6,1,6,0,0,7,5,10,0,2,2,0,1,0,500
6,1,10,0,5,8,0,0,1,1,21,2,19,0,1,2,19,2,12,3,0,13,7,6,0,0,2,0,1,4,875
15,8,46,3,6,18,1,0,8,4,74,22,39,6,2,14,21,15,20,3,0,19,8,28,0,6,3,0,4,7,562
11,0,35,2,1,4,0,0,0,5,53,12,33,7,3,13,14,4,23,1,0,12,2,24,4,7,6,0,6,1,500
10,0,22,0,6,4,1,0,1,2,30,3,12,1,0,3,11,10,7,0,0,9,3,14,0,1,3,0,1,4,562
8,2,20,1,6,5,0,0,4,3,26,11,14,3,1,5,14,2,10,0,0,7,4,16,3,3,7,0,2,8,688
14,4,26,1,7,4,0,0,4,4,50,8,25,2,0,7,31,3,23,6,0,24,13,24,4,2,2,0,4,1,438
10,1,32,2,10,4,0,0,1,3,40,9,18,1,2,10,16,3,19,1,0,13,8,21,4,1,3,0,5,9,500
11,4,12,1,1,3,0,0,4,0,9,3,13,0,0,2,2,8,4,1,0,5,0,0,0,0,0,0,1,1,500
2,1,14,1,0,2,0,0,1,1,17,0,7,1,0,2,14,2,7,0,0,6,2,6,2,1,11,0,1,2,438
7,4,16,8,5,10,0,0,5,9,38,8,21,5,1,9,15,8,5,0,0,9,0,6,0,5,5,0,2,3,625
12,0,16,0,4,2,0,0,0,1,24,0,9,2,0,4,25,8,10,0,0,11,9,24,1,2,5,0,4,4,438
3,0,21,3,13,2,0,0,1,8,27,7,17,3,2,6,24,13,20,2,0,11,5,22,3,3,1,0,5,9,625
3,0,4,0,1,6,0,0,0,0,9,5,2,0,0,1,2,2,1,0,0,3,2,2,0,0,0,0,0,0,312
1,0,11,2,6,6,0,0,0,2,16,2,7,0,0,1,22,3,5,0,0,2,0,16,1,0,1,0,2,4,562
1,3,19,0,3,4,0,0,3,0,22,1,15,0,0,9,10,0,1,0,0,11,5,14,4,0,4,0,0,1,625
4,0,16,2,6,3,0,0,0,3,18,6,6,2,0,0,13,8,7,0,0,9,4,12,2,2,1,0,1,5,688
17,7,35,2,10,16,0,0,7,5,59,14,21,1,0,10,29,10,26,5,0,13,7,21,1,1,1,0,8,4,562
2,2,14,8,8,4,0,0,2,9,13,0,14,7,0,3,31,1,6,3,0,17,10,6,1,7,11,0,0,9,500
7,4,22,2,7,10,0,0,4,6,41,6,23,2,0,10,9,2,21,0,0,14,7,16,0,2,5,0,3,4,625
2,0,23,1,0,4,0,0,0,3,22,2,14,0,1,0,19,12,16,1,0,11,5,18,3,0,9,0,3,1,438
9,2,15,0,2,8,0,0,6,0,30,5,26,0,0,8,2,8,6,1,0,16,3,10,1,0,1,0,0,1,562
3,0,5,0,4,5,0,0,0,1,7,1,8,1,2,2,3,1,8,0,0,4,2,6,1,1,0,0,0,2,625
5,1,7,0,6,7,0,0,1,2,11,0,2,0,1,2,7,0,7,0,0,3,3,6,0,0,1,0,4,4,500
7,1,15,0,4,7,0,0,1,0,28,4,6,0,1,2,9,8,5,0,0,8,5,10,0,0,2,0,0,2,562
8,0,14,0,3,4,0,0,0,0,23,10,10,3,0,3,7,3,7,0,0,7,4,10,0,3,0,0,0,2,875
2,1,24,2,8,3,0,0,1,3,28,6,21,1,5,7,18,12,18,0,0,10,5,23,1,1,2,0,2,6,688
4,3,10,2,5,1,0,0,3,2,21,3,9,2,0,5,12,3,8,0,0,7,4,12,1,2,3,0,4,4,500
7,0,21,1,4,12,0,0,1,1,27,2,7,1,2,4,14,3,3,0,0,6,3,6,1,1,1,0,0,2,500
15,1,29,1,16,11,1,0,1,2,55,7,28,4,1,10,22,3,6,1,0,15,9,22,6,4,2,0,4,13,500
6,0,10,0,4,2,0,0,0,0,16,2,10,1,0,4,6,0,7,1,0,6,2,5,0,1,0,0,3,5,438
5,1,18,5,3,8,0,0,1,8,31,8,6,3,0,2,15,5,9,0,0,4,3,14,0,3,3,1,2,4,438
14,4,27,1,7,15,2,0,5,5,37,4,18,5,3,6,25,4,14,2,0,13,8,12,2,5,9,0,2,4,562
17,3,23,1,13,15,1,0,3,4,49,5,34,9,1,10,54,5,28,7,0,21,12,25,4,9,5,0,6,7,562
5,0,12,0,6,2,0,0,0,0,23,0,13,0,0,2,7,5,8,0,0,11,3,11,6,0,5,0,1,4,375
10,1,10,2,0,1,0,0,1,0,13,6,16,0,2,9,3,10,16,6,0,5,1,2,0,0,2,0,0,1,750
5,2,12,0,4,3,0,0,2,0,21,11,21,0,0,5,11,3,6,1,0,9,4,13,0,0,0,0,0,1,375
6,1,3,0,0,1,0,0,1,1,4,1,3,0,0,2,3,5,2,0,0,0,0,2,0,0,1,0,2,2,438
5,3,22,4,5,11,0,0,3,6,30,3,24,5,1,4,19,6,25,7,0,22,12,20,4,5,4,0,5,6,562
0,2,10,0,1,9,0,0,3,1,26,5,12,0,0,3,1,5,5,0,0,8,4,5,1,0,14,0,0,0,438
9,1,17,3,13,13,0,0,1,8,32,9,14,2,0,5,17,3,19,0,0,19,16,11,1,2,8,0,3,10,500
12,3,32,7,10,11,0,0,3,8,55,9,36,3,1,6,14,8,15,0,0,22,9,18,1,3,4,0,6,8,562
4,1,9,2,0,2,0,0,1,2,10,3,8,1,0,2,6,4,4,2,0,4,1,7,0,1,1,0,1,0,500
7,1,23,2,7,3,0,0,1,3,33,9,15,2,1,5,12,11,13,0,0,6,5,22,3,2,0,0,5,6,750
5,1,16,5,3,11,0,0,1,8,28,7,6,3,0,2,15,5,9,0,0,4,3,14,0,3,3,0,2,3,562
3,1,10,1,1,2,0,0,1,1,20,1,11,0,0,2,13,0,3,1,0,8,1,6,2,0,0,0,1,1,438
5,0,13,0,5,6,0,0,0,2,22,10,7,1,1,4,6,5,2,0,0,6,4,10,1,1,1,0,1,2,562
4,2,16,0,4,8,0,0,2,1,16,7,5,3,3,1,13,5,4,0,0,2,1,6,1,3,1,0,0,3,500
13,1,27,1,8,5,0,0,1,1,46,12,18,2,2,8,22,14,15,0,0,19,11,22,1,2,0,0,4,2,625
5,0,5,0,2,3,0,0,0,0,10,2,6,1,0,3,0,1,5,0,0,1,0,5,0,1,0,0,0,1,438
5,0,29,0,6,5,0,0,1,0,41,9,22,2,2,13,11,6,11,3,0,8,2,17,2,2,1,0,3,3,875
12,0,13,1,1,8,0,0,0,1,17,6,5,4,0,3,3,1,8,0,0,4,3,11,0,4,0,0,1,0,500
15,0,18,0,5,7,0,0,0,0,25,0,10,4,3,7,24,10,2,0,0,2,0,12,3,4,10,0,0,8,312
21,8,19,0,2,5,0,0,8,0,19,8,10,0,0,6,2,6,3,0,0,7,2,0,0,0,3,0,5,1,375
1,0,11,1,4,4,0,0,0,4,17,1,9,1,0,2,9,3,7,0,0,9,6,12,3,1,5,0,1,2,438
9,0,14,1,1,5,0,0,1,1,29,7,15,1,0,5,18,0,12,1,0,8,1,12,0,1,0,0,1,3,750
11,0,23,1,5,1,0,0,1,1,23,4,13,3,3,7,9,9,5,0,0,6,2,11,0,3,1,0,1,6,562
10,4,20,1,8,8,0,0,4,2,49,14,26,1,0,11,13,8,11,2,0,18,9,26,3,1,6,0,2,4,500
4,2,19,1,5,3,0,0,2,1,27,2,24,8,1,5,34,9,12,1,0,13,8,16,1,8,9,0,1,6,750
9,1,20,2,7,7,0,0,1,3,32,6,17,1,0,5,20,6,14,1,0,17,11,23,2,1,4,0,4,8,625
2,0,9,3,3,2,0,0,0,3,18,5,12,1,1,1,5,5,5,2,0,11,4,11,1,1,1,0,1,3,562
10,1,20,1,7,8,2,0,1,4,33,6,24,1,3,12,37,8,14,3,0,15,12,20,3,1,10,0,4,5,625
5,1,12,0,5,2,0,0,1,0,17,6,9,1,0,5,8,2,3,0,0,4,3,8,5,1,0,0,1,3,438
5,1,3,1,0,0,0,0,1,1,11,1,5,0,0,2,1,4,10,6,0,3,0,0,0,0,1,0,0,1,562
12,0,13,0,4,0,0,0,0,0,20,4,18,0,0,4,6,7,5,0,0,9,2,13,0,0,0,0,2,1,500
4,0,16,4,7,1,0,0,0,4,28,3,13,0,0,6,6,4,11,0,0,7,5,5,1,0,1,0,1,3,688
11,2,20,2,1,5,0,0,2,2,31,8,10,4,1,3,7,8,15,3,0,7,7,10,2,4,0,0,3,3,688
0,1,10,2,1,6,1,0,1,2,15,2,3,1,0,1,6,0,6,3,0,1,0,1,0,1,0,0,3,0,375
11,0,12,0,0,1,0,0,0,1,17,6,8,1,0,3,4,6,8,0,0,7,4,10,1,1,1,0,1,1,562
7,0,10,1,5,2,0,0,0,2,14,1,4,1,1,2,8,1,10,1,0,3,2,7,1,1,2,1,1,3,562
11,1,11,4,10,3,0,0,2,6,18,6,5,0,1,3,17,6,5,0,0,8,7,15,0,0,2,0,1,7,500
15,0,37,1,6,11,0,0,0,4,61,9,25,2,2,8,11,9,6,0,0,22,9,21,2,2,0,0,2,4,750
12,0,12,0,2,5,0,0,0,0,29,10,12,1,1,5,6,1,5,0,0,12,6,12,2,1,1,0,3,2,562
6,2,17,2,5,3,0,0,2,3,35,10,17,3,0,6,8,2,15,0,0,17,10,11,2,3,2,0,4,2,750
5,1,22,1,2,1,0,0,1,1,27,2,9,1,3,6,6,7,5,0,0,6,4,9,1,1,0,0,2,0,500
14,1,30,3,1,11,0,0,1,3,34,3,16,1,2,3,22,9,10,1,0,4,0,25,2,1,3,0,2,1,438
9,1,11,0,0,10,0,0,2,0,25,4,14,0,1,1,11,3,9,0,0,11,2,11,0,0,3,0,0,0,562
9,0,9,0,0,5,0,0,0,0,12,0,3,0,0,1,0,0,1,0,0,2,0,9,2,0,3,0,0,0,438
16,1,34,0,3,5,0,0,1,0,34,8,21,0,0,10,18,3,12,0,0,12,7,20,1,0,3,0,0,1,562
10,2,32,2,9,5,0,0,2,3,41,9,17,0,2,9,16,3,17,1,0,13,8,19,4,0,5,0,5,8,500
4,1,16,1,8,5,0,0,1,2,27,4,14,0,0,4,14,2,18,5,0,9,1,12,0,0,4,0,0,6,562
7,2,15,0,1,4,0,0,2,0,24,4,15,0,1,2,7,6,4,1,0,14,7,12,0,0,0,0,0,2,562
5,0,15,0,5,5,0,0,0,1,23,3,9,1,0,3,7,4,14,0,0,10,8,21,1,1,3,0,2,3,562
8,2,10,2,3,7,1,0,3,0,13,1,20,0,0,6,3,5,4,0,0,6,0,2,0,0,2,0,0,6,750
5,2,45,2,11,9,1,0,2,3,58,12,21,9,8,6,19,9,12,4,0,7,1,17,2,9,12,1,0,12,625
5,1,17,1,2,1,0,0,1,2,29,0,13,2,1,6,8,1,14,5,0,16,12,13,0,2,3,0,0,2,625
11,1,12,5,2,4,0,0,1,5,25,4,9,3,0,2,3,9,7,0,0,7,3,10,0,3,2,0,3,2,688
27,1,13,1,1,12,0,0,1,1,30,5,12,0,0,6,15,1,3,0,0,9,4,9,1,0,0,1,0,2,375
25,4,36,3,9,16,0,0,4,4,69,13,46,5,3,16,33,8,36,2,0,28,13,39,1,5,1,0,4,2,625
10,3,23,2,11,4,0,0,3,9,22,3,2,0,4,1,18,0,13,3,0,9,8,7,1,0,3,0,0,10,375
12,1,13,0,3,3,0,0,1,0,17,5,10,1,0,2,6,1,14,1,0,12,7,9,3,1,3,0,1,0,375
15,2,35,6,14,7,1,0,2,6,67,27,40,4,4,15,10,9,18,3,0,18,5,21,3,4,1,0,5,7,562
7,3,9,0,1,2,0,0,4,0,17,4,7,0,0,2,3,2,3,0,0,5,2,5,0,0,2,0,0,0,375
36,2,54,2,6,15,2,0,3,2,70,8,28,1,4,14,27,7,26,0,0,14,6,52,1,1,2,0,6,5,500
11,1,14,3,4,4,0,0,1,3,23,5,7,4,0,2,18,0,6,0,0,4,0,3,0,4,6,0,0,0,250
11,5,26,4,10,2,0,0,5,6,33,12,21,4,2,10,14,3,22,0,0,16,13,16,5,4,0,0,7,5,562
8,1,14,0,8,4,0,0,1,0,31,6,17,0,0,5,7,3,8,1,0,15,10,14,3,0,4,0,1,3,438
8,0,9,1,4,4,0,0,0,2,22,8,9,5,1,4,6,0,4,0,0,4,3,8,2,5,2,0,1,1,750
20,0,18,0,2,4,0,0,0,0,42,7,20,2,1,3,12,3,5,0,0,14,3,13,5,2,1,0,0,1,438
2,2,9,2,1,2,0,0,3,2,19,5,9,2,0,5,9,1,7,3,0,7,6,6,0,2,3,0,1,3,562
6,2,23,4,3,10,1,0,2,4,31,6,18,2,2,6,8,7,13,0,0,9,2,8,2,2,1,0,0,3,438
4,2,29,0,10,14,1,0,2,0,48,3,32,5,0,8,15,18,13,3,0,20,5,19,0,5,5,0,4,5,562
11,1,21,1,5,7,1,0,1,1,36,9,14,3,2,6,17,5,14,1,0,12,8,18,3,3,0,0,0,3,688
6,1,23,2,7,4,0,0,1,3,31,9,15,4,1,5,12,11,13,0,0,7,6,23,3,4,0,0,5,6,625
3,2,20,2,10,6,0,0,3,2,32,8,14,1,1,6,18,3,8,1,0,14,9,15,1,1,0,0,4,7,688
20,0,48,4,11,2,0,0,0,8,65,12,29,7,2,12,27,15,13,1,0,28,17,40,3,7,6,0,1,4,562
12,1,23,0,9,14,0,0,1,4,37,14,15,2,0,7,17,3,6,0,0,5,1,16,2,2,2,0,2,4,375
7,2,18,0,5,11,1,0,2,0,35,1,15,2,0,7,19,5,17,2,0,10,5,11,3,2,3,0,7,4,562
10,4,18,0,1,3,0,0,5,0,9,3,14,0,0,2,2,1,3,0,0,8,0,0,0,0,2,1,0,5,438
9,1,15,0,3,5,0,0,1,3,22,0,8,0,2,1,10,1,6,0,0,13,6,8,0,0,1,0,0,4,438
19,0,22,0,8,9,0,0,1,0,37,10,21,3,2,11,10,8,7,3,0,12,7,26,2,3,2,0,3,0,562
9,1,14,2,2,6,0,0,1,8,29,4,15,0,1,2,15,4,11,1,0,10,4,6,2,0,3,0,1,2,750
2,1,37,1,4,14,0,0,1,1,56,17,22,5,2,10,27,7,11,1,0,14,4,23,1,5,15,0,0,3,562
2,1,13,0,5,4,0,0,2,1,5,1,4,1,0,2,12,4,7,3,0,5,2,7,0,1,4,0,1,5,312
9,1,15,1,1,5,0,0,1,2,13,1,5,1,3,0,9,5,6,0,0,5,2,7,1,1,2,0,0,3,438
6,5,11,4,4,4,1,0,5,4,30,4,22,1,0,10,13,1,5,0,0,9,4,9,0,1,2,0,0,3,562
5,1,4,1,1,0,0,0,1,1,7,1,6,0,0,3,1,4,11,6,0,3,0,0,0,0,1,0,0,1,625
10,0,24,1,3,4,1,0,1,2,30,6,13,2,2,4,25,11,14,0,0,9,4,26,1,2,4,0,3,2,562
26,3,47,6,24,15,0,0,4,17,71,23,39,1,1,18,51,15,41,3,0,34,26,35,5,1,5,0,7,13,875
17,2,40,2,3,3,0,0,2,3,49,8,21,3,2,6,15,14,8,0,0,15,5,18,3,3,1,0,2,2,688
21,1,10,0,4,4,0,0,1,1,22,0,33,0,0,11,10,4,5,0,0,15,0,12,0,0,3,0,0,3,312
5,0,19,1,3,2,0,0,1,2,29,11,13,2,1,4,7,5,5,0,0,11,3,9,5,2,0,0,2,1,750
3,1,19,0,1,3,0,0,1,3,31,6,12,0,1,2,3,0,5,3,0,6,3,9,1,0,4,0,2,2,562
5,1,19,1,6,9,0,0,1,2,35,0,26,0,1,11,8,6,10,3,0,16,6,6,1,0,4,0,2,6,562
9,1,8,0,2,2,0,0,1,0,21,5,8,0,1,3,4,2,4,1,0,4,2,5,0,0,5,0,1,0,312
13,0,23,0,10,4,1,0,1,0,35,8,14,3,0,9,11,11,11,2,0,7,5,14,3,3,0,0,1,5,562
5,0,11,2,3,3,0,0,1,2,15,2,9,2,0,6,3,4,7,0,0,4,4,7,0,2,1,0,1,1,500
16,1,25,1,5,13,1,0,1,2,45,7,26,3,0,12,22,14,22,0,0,9,4,16,3,3,6,0,1,4,375
2,1,13,0,5,3,0,0,2,1,7,1,3,1,0,2,12,4,7,3,0,4,2,7,0,1,4,0,1,5,562
7,1,21,0,10,10,1,0,2,1,42,6,31,3,1,13,20,8,21,0,0,18,11,15,0,3,2,0,3,6,562
7,1,13,0,3,7,0,0,1,1,15,0,9,0,0,5,16,1,9,0,0,1,1,8,3,0,10,0,2,2,562
6,1,22,1,3,3,0,0,2,1,24,3,10,1,0,3,5,7,7,0,0,8,7,3,1,1,3,0,0,3,562
12,3,15,4,4,7,0,0,4,5,33,13,16,1,0,7,8,4,11,3,0,13,7,17,3,1,0,0,3,2,562
4,2,32,2,5,2,0,0,2,3,42,10,21,2,5,10,2,13,9,0,0,12,6,21,0,2,0,0,3,1,625
3,0,7,1,1,0,0,0,0,2,9,0,3,0,0,1,1,0,3,0,0,7,5,1,0,0,2,0,1,1,438
10,0,20,2,4,2,0,0,0,3,25,3,15,3,1,5,20,10,10,0,0,9,3,22,0,3,0,0,1,4,688
11,0,29,1,2,4,0,0,0,2,37,4,15,4,3,5,14,10,5,0,0,7,1,11,5,4,2,0,0,6,625
18,4,29,5,9,19,1,0,4,9,56,5,27,3,0,10,16,6,35,6,0,19,7,14,5,3,10,0,0,9,625
5,2,14,1,0,4,0,0,2,1,32,4,15,1,0,4,8,3,5,0,0,11,4,7,4,1,1,0,3,0,500
28,3,40,1,7,6,0,0,3,1,75,25,37,3,1,14,26,5,23,3,0,22,6,37,3,3,3,0,5,7,438
8,0,8,0,1,3,0,0,0,0,11,2,7,0,0,1,15,0,5,0,0,5,2,4,0,0,3,0,0,1,312
15,3,18,2,6,3,0,0,3,5,39,13,15,0,0,10,19,2,12,2,0,11,6,12,0,0,10,0,1,5,562
3,1,11,0,0,8,0,0,1,0,17,3,9,1,0,0,10,0,1,0,0,4,0,3,2,1,1,0,1,2,250
16,2,25,0,6,12,0,0,2,1,35,14,16,0,1,5,8,4,11,0,0,17,11,22,3,0,0,0,0,2,562
4,1,11,0,3,2,0,0,1,0,17,6,9,0,1,3,4,0,3,0,0,7,3,3,0,0,2,0,0,1,312
15,0,20,0,2,1,0,0,0,0,24,0,19,2,2,11,18,12,4,2,0,5,1,4,0,2,1,0,0,1,250
3,1,10,3,5,8,1,0,1,4,14,1,10,2,1,5,9,2,8,0,0,4,3,3,2,2,8,0,0,4,500
10,2,22,1,3,5,1,0,2,6,46,2,15,2,1,3,15,6,15,5,0,11,1,22,2,2,10,0,6,3,625
8,0,22,2,6,3,0,0,0,3,25,6,12,0,3,1,18,4,8,4,0,5,1,14,2,0,5,0,1,4,750
14,6,26,4,4,14,0,0,6,6,39,9,20,4,1,5,17,2,16,3,0,15,8,15,1,4,5,0,2,3,562
8,1,10,0,9,0,0,0,1,0,12,3,4,0,1,1,9,4,5,1,0,6,3,10,2,0,0,0,1,6,250
3,0,15,2,3,3,0,0,0,3,22,6,14,3,0,4,11,1,10,4,0,12,4,5,0,3,2,0,3,5,375
20,1,20,5,12,9,0,0,1,9,43,17,18,5,2,3,20,11,25,3,0,24,16,18,1,7,1,0,6,7,562
4,3,10,1,3,4,0,0,3,1,19,7,12,2,0,2,8,3,7,2,0,9,1,5,1,2,5,0,1,1,562
5,1,14,0,4,6,0,0,1,0,38,2,26,0,0,9,22,0,4,0,0,10,4,13,0,0,11,0,0,4,312
5,0,8,1,3,4,0,0,1,3,13,3,9,2,0,4,12,5,4,0,0,6,4,8,2,2,7,0,1,1,562
9,1,22,3,6,7,0,0,1,3,44,10,22,4,2,13,11,6,15,1,0,15,9,19,0,4,0,0,3,7,875
9,0,14,0,0,4,0,0,1,1,32,8,21,0,1,8,10,4,3,1,0,4,1,13,1,0,3,0,1,1,375
